date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:15	47275/47275	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Oct%202020%2006:58:26%20GMT	https://5f8a8bd98e08e.site123.me/	/home/sandeep/websites/Foodie/5f8a8bd98e08e.site123.me/index.html	(from )
12:35:15	125/125	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Oct%202020%2007:05:13%20GMT	https://5f8a8bd98e08e.site123.me/robots.txt		(from )
12:35:20	1603/1603	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Oct%202020%2007:05:20%20GMT	https://fonts.googleapis.com/	/home/sandeep/websites/Foodie/fonts.googleapis.com/index.html	(from https://5f8a8bd98e08e.site123.me/)
12:35:21	186/186	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Oct%202020%2007:05:20%20GMT	https://cdn-cms-s.f-static.net/	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/index.html	(from https://5f8a8bd98e08e.site123.me/)
12:35:21	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2017%20Oct%202020%2007:05:20%20GMT	https://cdn-cms.f-static.net/	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/index.html	(from https://5f8a8bd98e08e.site123.me/)
12:35:21	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Oct%202020%2007:05:21%20GMT	https://fonts.gstatic.com/	/home/sandeep/websites/Foodie/fonts.gstatic.com/index.html	(from https://5f8a8bd98e08e.site123.me/)
12:35:26	77160/77160	---M--	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202019%2012:00:35%20GMT	http://cdn-cms-s.f-static.net/files/font-awesome-4.7/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/files/font-awesome-4.7/fonts/fontawesome-webfont3e6e.html	(from https://5f8a8bd98e08e.site123.me/)
12:35:30	686/686	---M-Z	200	added ('OK')	application/json	date:Sat,%2017%20Oct%202020%2006:58:29%20GMT	http://cdn-cms-s.f-static.net/versions/2/css/manifest.json?w=&orderScreen=&websiteID=4380159&onlyContent=&tranW=&v=r6914_21722357&wd=5f8a8bd98e08e.site123.me	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/css/manifest4cd9.json	(from https://5f8a8bd98e08e.site123.me/)
12:35:32	1492/1492	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22512a24cc2df6017f1d535c03fae874c4%22	https://cdn-cms.f-static.net/ready_uploads/svg/chef-25f22837a5677f.svg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/ready_uploads/svg/chef-25f22837a5677f.svg	(from https://5f8a8bd98e08e.site123.me/)
12:35:32	2308/2308	---M-Z	200	added ('OK')	image/png	date:Sat,%2017%20Oct%202020%2007:05:30%20GMT	http://cdn-cms-s.f-static.net/ready_uploads/pwaScreenLogo/pwaImage.png?width=152&height=152&resizeType=pwaIcon&w=&orderScreen=&websiteID=4380159&tranW=&v=r6914_21722357	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/ready_uploads/pwaScreenLogo/pwaImageb96f.png	(from https://5f8a8bd98e08e.site123.me/)
12:35:34	6705/6705	---M-Z	200	added ('OK')	image/png	date:Sat,%2017%20Oct%202020%2007:05:32%20GMT	http://cdn-cms-s.f-static.net/ready_uploads/pwaScreenLogo/pwaImage.png?width=180&height=180&resizeType=pwaIcon&w=&orderScreen=&websiteID=4380159&tranW=&v=r6914_21722357	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/ready_uploads/pwaScreenLogo/pwaImagec399.png	(from https://5f8a8bd98e08e.site123.me/)
12:35:36	6705/6705	---M-Z	200	added ('OK')	image/png	date:Sat,%2017%20Oct%202020%2007:05:34%20GMT	http://cdn-cms-s.f-static.net/ready_uploads/pwaScreenLogo/pwaImage.png?width=167&height=167&resizeType=pwaIcon&w=&orderScreen=&websiteID=4380159&tranW=&v=r6914_21722357	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/ready_uploads/pwaScreenLogo/pwaImagefd53.png	(from https://5f8a8bd98e08e.site123.me/)
